Unnamed: 0,content,stars,title,status
275,"首先我一定要說!!!
真的謝謝MARVEL實現了我們大男孩心中
最熱血一直以來都覺得不可能的夢想
那就是能一次看到這麼這麼多最有名
最強的超級英雄在大螢幕上齊聚一堂
一起並肩作戰打爆所有地球宇宙最強
一般人絕對解決不了神一般的BOSS!!!
而且最重要的是!!!!
這個聯盟在迎接2018終極大戰到來之前
還在不斷壯大成員數量中
即將成為影史上最龐大的超級英雄團!!
(鋼鐵人 美國隊長 浩克 雷神索爾 黑寡婦 鷹眼 幻視)
(即將回家的蜘蛛人還有腥紅 獵鷹 戰爭機器 蟻人 )
(黑豹 奇異博士 驚奇隊長 星際異攻隊 異人族)
(全部加一加高達20幾個英雄主角還不包含)
(未來MARVEL如果談好)
(也可能加入的X戰警 驚奇四超人)
在如此龐大個個幾乎都是主角的情況下
說真的對小弟來說
只要跟BOSS大戰超爽特效絕招帥爆
每位超級英雄出場露臉次數平均分配
我就已經毫無所求 神作無誤了!!
說真的 能看到所有你愛的超級英雄
在這不到三小時的時間齊聚一堂陪你一同力禦強敵
你還能要求更多嗎?

回主題 個人認為 以復聯2劇情的完整度
超恐怖大反派奧創為何而生
為何掀起地球大戰的完整鋪陳
(真的沒騙你超強超聰明!!)
(如果不是某人的誕生)
(復仇者聯盟絕對打不過!!)
帶出各英雄角色的黑暗過去
(尤其某位最不想讓人知道)
(但是我們影迷最想看到的過去)
(也終於有帶出來了)
MARVEL系列電影至今最
龐大震撼的特效場景
眾英雄超帥的打鬥跟各種流暢的組合技
還有為2018無限之戰前
MARVEL系列第三階段新電影的各種鋪陳
光看到這些我已別無所求 爽片神作無誤了!!
個人認為整體來看絕對超越復仇者第一集
(第一集的總打鬥長度跟第二集比)
(真的天與地的差別不騙你!!)
(第二集打鬥真的又長又多又流暢場景超震撼根本爽!!!)
準備再進戲院第二刷!!!
體驗一下大戰奧創的爽快及更仔細研究裡面埋的未來梗了XD

PS.觀賞前注意以下幾點你會看的更盡興過癮
1.由於有舖陳到前面幾部的梗建議先以
復仇者聯盟1 鋼鐵人3 美國隊長2 復仇者2的順序觀看
相信你也會覺得原來劇情這麼流暢梗都能秒懂了XD
2.以(主要想看這麼多成員這麼龐大的超級英雄團大戰奧創)
(想看各英雄帥氣的絕招",5,奧創紀元,good
276,"只會批評 不懂得欣賞 電影的人 幹嘛要來看電影???
錢太多??? 還是時間太多??? 像這種人來看只會汙辱電影而已!!!",5,奧創紀元,good
277,"以英雄片的角度能拍成這樣根本是頂級的 
就不懂那些愛跟其他電影拿來比較的人在想什麼
不爽就別看電影!!! 在家裡睡覺!!! 出來批評根本吃飽太閒!!!",5,奧創紀元,good
278,還不錯 是不會輸第一集 還有就是最後的大戰是在哪個城市拍的 看起來感覺是歐洲 但不知道是那座城市,5,奧創紀元,good
279,"這部從1個多月前開始就在期待了
真的沒有第一級好
不過還是值得進電影院看看",5,奧創紀元,good
280,我只能說 這邊的網評評分只能看看就好 還沒看的建議看一下http://www.imdb.com/title/tt2395427/     .     http://www.rottentomatoes.com/m/avengers_age_of_ultron/?search=ave  在想想要不要去看 懂我的意思吧,5,奧創紀元,good
0,"因為字數限制的關係，我無法寫只有一個字的短評，所以寫些廢話充數，而我的短評是""爛""",1,最終騎士,bad
1,"劇情很悶,很無趣...看到想划手機..不知道在拍什麼",2,最終騎士,bad
2,完全是衝著特效去看的，以這點來看算上成之作，不過好像也玩不出新把戲了,4,最終騎士,good
3,"看過前幾集 早就沒期待有劇情 
純看爽片 但一點都沒爽到
片長兩小時半 變形金剛打鬥場面大概不到10分鐘
還有邏輯兩個字似乎不適合用在此片",1,最終騎士,bad
4,"沒題材就別再硬拍續集了,超難看,浪費錢",1,最終騎士,bad
5,"可以改片名叫：「他媽的難看5」
最扯的還要拍「她媽的難看6」",1,最終騎士,bad
6,"特效畫面還是做的不錯,雖然劇情亂兜一通, 一千多年前的機器跟現在編在一起, 二戰德國都出來,",4,最終騎士,good
7,"好看啊～ 超爽片也很刺激
光看特效就很爽了！
不然變形金剛是要幹嘛?像懸疑片還是愛情文藝片才好？",5,最終騎士,good
8,不知道在演什麼.... 真的不好看,1,最終騎士,bad
9,"老實說真的挺無聊，劇情沒有甚麼可看性的…
變形也變到膩了…",2,最終騎士,bad
10,有史以來看過最爛的電影!劇情亂跳一通!實在太浪費演員們演技!連一顆星都不想給!看到想睡覺,1,最終騎士,bad
11,完全走味了............為什麼創造者會長得像人???????????????????????????????????????????????????????????????????,1,最終騎士,bad
12,真的很無聊,1,最終騎士,bad
13,完全沒辦法給滿分，劇情真的有夠無聊，是後面動作場面給分數拉高的...,4,最終騎士,good
14,難得能看到睡著的片,1,最終騎士,bad
15,比神鬼傳奇好一點,2,最終騎士,bad
16,好看.,4,最終騎士,good
17,真難看到極點!!!,1,最終騎士,bad
18,不難看啦,5,最終騎士,good
19,"其實沒有到很差啦 還是覺得很帥
前面雖然看不懂 但後面真的太帥啦!",4,最終騎士,good
20,難看，智障電影,1,最終騎士,bad
21,讚,5,最終騎士,good
22,一顆星還嫌太多...,1,最終騎士,bad
23,嗯,1,最終騎士,bad
24,Shit,1,最終騎士,bad
25,Don't like CHINA,3,最終騎士,soso
26,劇情真的不好看...好悶,1,最終騎士,bad
27,不難看阿,5,最終騎士,good
28,真的想看就租片就好了,1,最終騎士,bad
29,純粹爽,5,最終騎士,good
30,"世界大爛片
失望透頂...",1,最終騎士,bad
31,不如預期好看....前面敍述太長，很沉悶。,3,最終騎士,soso
32,"好爛的劇情和對白
第一次看電影看到睡著
一顆星給特效
真的可惜那麼好的特效了
唉⋯",1,最終騎士,bad
33,2個半小時毫無劇情重點.......，不知道再演什麼........,1,最終騎士,bad
34,"真得跟前幾級差好多~很多人說難看還是想來看~很像在看電視的感覺~完全沒法進入劇情跟畫面.
劇情跟畫面都很亂~劇情也跟前幾級一模一樣~應該是劇本寫到不知道怎麼寫了.
每一級把人類演的真的是強頭草.上一分鐘狂追打博派.
下一分鐘卻能跟博派追打狂派機器人.超無言.
一堆機器人無法衝破陣線.小不點機器人一槍搞定. 還不是很邏輯的 @@.
中途一度快睡著.像大大說得真得很多廢點.
只能當無腦爽片看看~~不要有期待有什麼好劇情跟剪接~~推介這類型人看.",3,最終騎士,soso
35,"


其實根本沒有網友說的那麼糟
剪輯很亂？
自己邏輯不好無法連貫劇情而已吧
唯一說對的事情是這一級金剛戰鬥畫面是真的比較少
我給5分只是為了幫忙救評價
實際上大概4.多吧",5,最終騎士,good
36,是沒之前好看但也不難看啦╮(╯▽╰)╭,4,最終騎士,good
37,爛,1,最終騎士,bad
38,超級無言..........,1,最終騎士,bad
39,特效100分，劇本好，故事觀強大，但拍得不好。,5,最終騎士,good
40,"想凸顯全球觀、宇宙觀，是不錯的
但有太多勢力跟角色，以至於故事細節較為忽略
中間確實有點想睡
但基本的創意還算有趣，初衷一貫
若你也會因為每個小人物看似平凡其實偉大的勇氣，感到激動
那還是值得去看看",4,最終騎士,good
41,太過於把變形金剛灌輸太多人類梗......但也沒有低到評分3.2那麼低拉,4,最終騎士,good
42,"音效和音樂是很大的問題，沈悶的tone,讓不少人睡著。",3,最終騎士,soso
43,很少這麼嫌棄動作片   看過一到四都真心覺得還有邏輯根據情   這集根本就是一直嘴砲吵死了   科博文都在減尾刀    一下就變好人     反派跟人類的設定也太弱   一堆莫名其妙晃來晃去   爛,1,最終騎士,bad
44,看到一半不是快睡著，是已經睡著。,2,最終騎士,bad
45,還是不爭氣的睡了兩次,2,最終騎士,bad
46,覺得時空設定有點混亂，可能個人腦子不好實在無法理解,3,最終騎士,soso
47,不好看。劇情完全一成不變。片長太久，完全坐不住了。,1,最終騎士,bad
48,看到睡著後，醒來就記不起看到那？好像沒有導演的電影，把人家辛苦製好的動畫，亂拼在一起，無聊的內容一堆，一點新鮮的橋段都沒有，不過它也打破我個人只打一顆星的紀錄，,1,最終騎士,bad
49,又臭又長的電影，很多是多餘的橋段，例如西蒙打嘴砲，連找權杖的梗都跟第二集相同：金剛在決戰時跑來跑去，是參加機器人運動會嗎??總之，就是一不跟鄉土劇同一層次的變型金剛~,1,最終騎士,bad
50,爛到爆,1,最終騎士,bad
51,我覺得還不錯，只是少了打鬥感覺會怪怪的,5,最終騎士,good
52,明明就沒有那麼難看！還是好看啊～,5,最終騎士,good
53,以電影票來說，看這部這大片很划算，反正就是爽片，只是結局草率爛尾，整體來看還ok，不懂怎麼這多人說難看，光打鬥、男主角跟那個英國女教授鬥嘴也很有趣，最跨張還有網友說看到睡著???這麼吵的爽片也能睡??真的有去看片子嗎???,4,最終騎士,good
54,如果要當爽片，不要看｡最難看的一集…但去睡覺可以看,1,最終騎士,bad
55,大部分給一顆星的不是因為電影劇情，而是自卑心作祟的中資情節。,5,最終騎士,good
56,太令人失望...浪費我的金錢和時間,1,最終騎士,bad
57,超難看,1,最終騎士,bad
58,"我覺得雖然有點亂看不太懂
但還是覺得好看👍",5,最終騎士,good
59,超爛！絕對不要去浪費錢！！,1,最終騎士,bad
60,"爛透了！本來很期待。
和我朋友ㄧ起都看到睡著。劇情超亂超爛",1,最終騎士,bad
61,覺得小小兵都比它好看  ==,1,最終騎士,bad
62,爛爆了,1,最終騎士,bad
63,好看，真心覺得,5,最終騎士,good
64,無敵大爛片，幹，浪費我下小夜班去看。。。,1,最終騎士,bad
65,變形金剛中最難看的一集，又臭又長,1,最終騎士,bad
66,"一開始硬要置入亞瑟王的故事
完全不知道跟變形金剛有啥關聯可言
然後一開始一堆人排擠變形金剛們
然後莫名亂入一個不知道幹嘛的小女孩
接下來就開始老梗主角找寶物後有追兵
然後柯博文一醒莫名反變形金剛的又變成同盟了
一秒變同盟真的不誇張 WTF? 
然後最後BOSS也為了吸能量完全不管自己的地方已經被打毀了
WTF AGAIN? 然後就這樣被打爆 女主角拿回權杖 就阻止這一切了

裡面唯一感動的只有柯博文醒來後說的話 其他莫名其妙到極致
新來的小女孩唯一功能原來是Cue隨從去攻打敵人 完全打醬油的角色
然後結尾又有續集了 恩= =...希望家人不要再約去看了",2,最終騎士,bad
67,"還好這電影票是有人請的...
一堆沒意義的台詞
金剛打架不到10分鐘
最後那個配樂有夠吵是一直放著給它播嗎 = =
反正賣靠北也不用擔心自己拍片的爛品質
還是會有一堆智障支持的",1,最終騎士,bad
68,還是好看爽字超❤️大黃峰,5,最終騎士,good
69,充滿了置入性行銷，不過有人知道優衣褲也有置入性嗎？我好好奇啊,1,最終騎士,bad
70,"連我這個變形迷都覺得有點爛了
真的不知道在演什麼
劇情感覺都亂接
密卡登沒死
後面又一個伏筆
還有6
唉",3,最終騎士,soso
71,難看,1,最終騎士,bad
72,這是一部爛片，不知道在拍攝什麼,1,最終騎士,bad
73,看到出神，感覺片長太長,1,最終騎士,bad
74,"好多人都說不好看但我覺得還不錯，比3和4好看～
開頭跟傳說故事做結合，覺得解釋得滿好的，
安東尼·霍普金斯的戲份意外地滿多的，
很喜歡他，原本以為只是來友情演出出現一下子而已ＸＤ",5,最終騎士,good
75,"裡面的置入性行銷,我還可以接受!
不能接受的就幾點:
1.小屁孩梗,明知道禁止的事情還要去做,這是教育小孩叛逆的意識嗎?
2.依舊是小屁孩梗,當面對強大的對手,有勇氣是可嘉許,但無腦的行為最終還是需要大人去處理去拯救?這依舊是教育問題!
3.配角黑人廢話太多,非常吵!
4.這次的翻譯,感覺有加入動畫式的台式翻譯!我感覺不好~但見仁見智!
5.潛艦裡吃生魚片,盤上配菜從哪來?",1,最終騎士,bad
76,劇情跳來跳去，真的是爛劇情爛劇本，找三立智障編劇，都比本片掰的好,1,最終騎士,bad
77,超難看⋯真的沒必要留伏筆再拍第六集⋯,1,最終騎士,bad
78,我真的覺得很好看,5,最終騎士,good
79,"這是一部劇情簡單
但場面屌到爆的電影",5,最終騎士,good
80,"頭一次...在戲院看到睡著了,不知道這劇情在演些什麼 ?...有點無聊",2,最終騎士,bad
81,"蠻好看的啊
畫面好看
趕快來看",5,最終騎士,good
82,超級無敵大爛片,1,最終騎士,bad
83,很好看,5,最終騎士,good
84,"87說不好看也要跟風
明明很好看",4,最終騎士,good
85,沒有網路上說得難看 ! !  是有深度的,5,最終騎士,good
86,去看之前爬了一下評語，大致上都是不好的，但想想好不好看是個人主觀，於是還是去看了，說真的，我第一次看到一部動作片竟然出現打瞌睡的情況，而且看到一半其實有點想離場了，劇情就是一直為了打鬥而打鬥，整個劇情搞得我好亂，真的看不懂，可能是我慧根不夠吧，而且這也是我第一次給影評，真的太糟糕了,1,最終騎士,bad
87,整部片都是金屬與爆炸的聲音耳朵覺得累，那個老頭好吵話好多都不直接講重點，然後我睡著了3次我朋友睡著了兩次，不知道這樣正不正常，平常看電影都沒再睡的QQ,1,最終騎士,bad
88,還是第一集最好看!,1,最終騎士,bad
